,loss,accuracy
1,0.6923997402191162,0.5265510678291321
2,0.6918237209320068,0.5288057923316956
3,0.6914939284324646,0.5252293348312378
4,0.6921969652175903,0.5279505252838135
5,0.6914917230606079,0.5318379998207092
6,0.6919766664505005,0.5275617837905884
7,0.6914724707603455,0.5292722582817078
8,0.6915692090988159,0.5308272242546082
9,0.69148188829422,0.530049741268158
10,0.6913537979125977,0.5312937498092651
11,0.6914109587669373,0.5295832753181458
12,0.6916877627372742,0.5308272242546082
13,0.6913728713989258,0.5312937498092651
14,0.691504180431366,0.5321489572525024
15,0.6915093660354614,0.5321489572525024
16,0.6915543079376221,0.5321489572525024
17,0.6914966702461243,0.5306717753410339
18,0.6914730668067932,0.5321489572525024
19,0.6914656758308411,0.5321489572525024
20,0.6913496851921082,0.5321489572525024
21,0.6913549900054932,0.5321489572525024
22,0.6913955211639404,0.5321489572525024
23,0.6914292573928833,0.5321489572525024
24,0.6913028955459595,0.5321489572525024
25,0.6912652254104614,0.5321489572525024
26,0.6914097666740417,0.5321489572525024
27,0.6914483904838562,0.5321489572525024
28,0.6914648413658142,0.5321489572525024
29,0.6913291215896606,0.5321489572525024
30,0.6913952231407166,0.5321489572525024
31,0.6913729906082153,0.5321489572525024
32,0.6913638710975647,0.5321489572525024
33,0.6914025545120239,0.5321489572525024
34,0.6914578080177307,0.5321489572525024
35,0.6914777755737305,0.5321489572525024
36,0.6913384199142456,0.5321489572525024
37,0.6913458704948425,0.5321489572525024
38,0.6914045810699463,0.5321489572525024
39,0.691296398639679,0.5321489572525024
40,0.6912690997123718,0.5321489572525024
41,0.691253662109375,0.5321489572525024
42,0.6914530992507935,0.5321489572525024
43,0.6912739872932434,0.5321489572525024
44,0.6912844777107239,0.5321489572525024
45,0.6913038492202759,0.5321489572525024
46,0.6913380026817322,0.5321489572525024
47,0.6912550926208496,0.5321489572525024
48,0.6913626790046692,0.5321489572525024
49,0.6912733316421509,0.5321489572525024
50,0.6913110613822937,0.5321489572525024
51,0.6912417411804199,0.5321489572525024
52,0.6913042068481445,0.5321489572525024
53,0.6911695599555969,0.5321489572525024
54,0.6912925839424133,0.5321489572525024
55,0.691263735294342,0.5321489572525024
56,0.6912756562232971,0.5321489572525024
57,0.691251277923584,0.5321489572525024
58,0.6912277936935425,0.5321489572525024
59,0.6912941336631775,0.5321489572525024
60,0.6912634968757629,0.5321489572525024
61,0.691328227519989,0.5321489572525024
62,0.6912598609924316,0.5321489572525024
63,0.6911356449127197,0.5321489572525024
64,0.6913337111473083,0.5321489572525024
65,0.6913003325462341,0.5321489572525024
66,0.6912775635719299,0.5321489572525024
67,0.6912394165992737,0.5321489572525024
68,0.691251814365387,0.5321489572525024
69,0.6912355422973633,0.5321489572525024
70,0.6913052201271057,0.5321489572525024
71,0.6912153959274292,0.5321489572525024
72,0.6912750005722046,0.5321489572525024
73,0.6912334561347961,0.5321489572525024
74,0.6912608742713928,0.5321489572525024
75,0.6913073062896729,0.5321489572525024
76,0.6912106871604919,0.5321489572525024
77,0.6911243200302124,0.5321489572525024
78,0.6912139058113098,0.5321489572525024
79,0.6912703514099121,0.5321489572525024
80,0.6912828683853149,0.5321489572525024
81,0.6912088394165039,0.5321489572525024
82,0.6910712718963623,0.5321489572525024
83,0.6911786794662476,0.5321489572525024
84,0.691196084022522,0.5321489572525024
85,0.6911963820457458,0.5321489572525024
86,0.6911844611167908,0.5321489572525024
87,0.6911750435829163,0.5321489572525024
88,0.6912465691566467,0.5321489572525024
89,0.6912597417831421,0.5321489572525024
90,0.6912423968315125,0.5321489572525024
91,0.6911287903785706,0.5321489572525024
92,0.6911821365356445,0.5321489572525024
93,0.6912160515785217,0.5321489572525024
94,0.691196858882904,0.5321489572525024
95,0.6911370158195496,0.5321489572525024
96,0.691241443157196,0.5321489572525024
97,0.6911516189575195,0.5321489572525024
98,0.6912378668785095,0.5321489572525024
99,0.6912500858306885,0.5321489572525024
100,0.6912040710449219,0.5321489572525024
